Connecting to host 10.10.0.4, port 30000
[  5] local 10.244.229.65 port 47280 connected to 10.244.110.193 port 5201
[ 23]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec    0    130 KBytes       
[ 25]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec    0    132 KBytes       
[ 27]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec    0    137 KBytes       
[ 29]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec   46    132 KBytes       
[ 31]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec    0    142 KBytes       
[ 33]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec   35    131 KBytes       
[ 35]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec   53    132 KBytes       
[ 37]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec   51    134 KBytes       
[ 39]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec   52    137 KBytes       
[ 41]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec   52    137 KBytes       
[ 43]   2.01-3.02   sec  61.2 MBytes   510 Mbits/sec   53    138 KBytes       
[SUM]   2.01-3.02   sec  1.20 GBytes  10199 Mbits/sec  342             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   3.02-4.00   sec  67.8 MBytes   578 Mbits/sec  212    209 KBytes       
[  7]   3.02-4.00   sec  67.7 MBytes   577 Mbits/sec  207    239 KBytes       
[  9]   3.02-4.00   sec  95.4 MBytes   814 Mbits/sec  780    300 KBytes       
[ 11]   3.02-4.00   sec  94.5 MBytes   806 Mbits/sec  380    179 KBytes       
[ 13]   3.02-4.00   sec  92.8 MBytes   792 Mbits/sec  745    266 KBytes       
[ 15]   3.02-4.00   sec  87.4 MBytes   746 Mbits/sec  513    302 KBytes       
[ 17]   3.02-4.00   sec  88.7 MBytes   756 Mbits/sec  523    192 KBytes       
[ 19]   3.02-4.00   sec  92.7 MBytes   790 Mbits/sec  558    236 KBytes       
[ 21]   3.02-4.00   sec  83.0 MBytes   708 Mbits/sec  1255    568 KBytes       
[ 23]   3.02-4.00   sec  79.5 MBytes   678 Mbits/sec  314    263 KBytes       
[ 25]   3.02-4.00   sec  85.8 MBytes   732 Mbits/sec  333    243 KBytes       
[ 27]   3.02-4.00   sec  98.4 MBytes   839 Mbits/sec  735    218 KBytes       
[ 29]   3.02-4.00   sec  75.0 MBytes   640 Mbits/sec  166    206 KBytes       
[ 31]   3.02-4.00   sec  94.4 MBytes   805 Mbits/sec  993    283 KBytes       
[ 33]   3.02-4.00   sec  87.5 MBytes   746 Mbits/sec  558    250 KBytes       
[ 35]   3.02-4.00   sec  72.9 MBytes   622 Mbits/sec  252    238 KBytes       
[ 37]   3.02-4.00   sec  68.5 MBytes   584 Mbits/sec  139    238 KBytes       
[ 39]   3.02-4.00   sec  71.2 MBytes   608 Mbits/sec  258    218 KBytes       
[ 41]   3.02-4.00   sec  65.1 MBytes   555 Mbits/sec  118    224 KBytes       
[ 43]   3.02-4.00   sec  63.9 MBytes   545 Mbits/sec  141    202 KBytes       
[SUM]   3.02-4.00   sec  1.59 GBytes  13921 Mbits/sec  9180             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   4.00-5.00   sec   113 MBytes   946 Mbits/sec   47    296 KBytes       
[  7]   4.00-5.00   sec   113 MBytes   948 Mbits/sec    0    313 KBytes       
[  9]   4.00-5.00   sec   112 MBytes   939 Mbits/sec    0    300 KBytes       
[ 11]   4.00-5.00   sec   112 MBytes   940 Mbits/sec    0    186 KBytes       
[ 13]   4.00-5.00   sec   111 MBytes   935 Mbits/sec    0    266 KBytes       
[ 15]   4.00-5.00   sec   112 MBytes   937 Mbits/sec    0    302 KBytes       
[ 17]   4.00-5.00   sec   111 MBytes   934 Mbits/sec    0    199 KBytes       
[ 19]   4.00-5.00   sec   111 MBytes   934 Mbits/sec    0    326 KBytes       
[ 21]   4.00-5.00   sec   113 MBytes   947 Mbits/sec    0    568 KBytes       
[ 23]   4.00-5.00   sec   112 MBytes   942 Mbits/sec    0    263 KBytes       
[ 25]   4.00-5.00   sec   111 MBytes   935 Mbits/sec    0    243 KBytes       
[ 27]   4.00-5.00   sec   112 MBytes   941 Mbits/sec   43    229 KBytes       
[ 29]   4.00-5.00   sec   112 MBytes   938 Mbits/sec    0    209 KBytes       
[ 31]   4.00-5.00   sec   112 MBytes   942 Mbits/sec    0    283 KBytes       
[ 33]   4.00-5.00   sec   112 MBytes   940 Mbits/sec    0    250 KBytes       
[ 35]   4.00-5.00   sec   112 MBytes   938 Mbits/sec    0    238 KBytes       
[ 37]   4.00-5.00   sec   112 MBytes   940 Mbits/sec    0    339 KBytes       
[ 39]   4.00-5.00   sec   112 MBytes   937 Mbits/sec    0    232 KBytes       
[ 41]   4.00-5.00   sec   112 MBytes   938 Mbits/sec  139    233 KBytes       
